내사람,사랑안해,여인의 향기,남자를 몰라,LOVE ALL,Hold The Line,까만안경,그 남자 그 여자,하기 힘든 말,거리에서,미인,이럴거면,유혹의 소나타,미워요,잔소리,Love Love Love,안녕,흰눈,추억은 사랑을 닮아,사랑…후에,So Hot,하루 하루,Love,Nobody,서커스,마지막인사,사랑과 전쟁,U-Go-Girl,천국,가지마 가지마,Gee,I Don't Care,Abracadabra,HeartBreaker,Again&Again,심장이 없어,사랑비,Fire,쏘리 쏘리,Lollipop,Bad Girl Good Girl,잔소리,죽을 만큼 아파서,못해,죽어도 못 보내,Oh!,2 Different Tears,너 때문에 미쳐,밥만 잘 먹더라,Go Away,Roly-Poly,바람났어,내가 제일 잘 나가,비가 오는 날엔,TV를 껐네…,So Cool,UGLY,좋은 날,살다가 한번쯤,안녕이라고 말하지마,강남스타일,나혼자,벚꽃 엔딩,Loving U,FANTASTIC BABY,I Love  You,정말로 사랑한다면,Heaven,하루 끝,첫사랑,자니,눈물,NoNoNo,눈물샤워,?(물음표),Give It To Me,이름이 뭐예요?,모노드라마,My Love,있다 없으니까,썸,야생화,눈 코 입,금요일에 만나요,한여름밤의 꿀,봄 사랑 벚꽃 말고,Mr.Chu,너의 의미,Something,200%,뱅뱅뱅,같은 시간 속의 너,꺼내 먹어요,이럴거면 그러지말지,위잉위잉,LOSER,BAE BAE,그냥,양화대교,우연히 봄
-2.196192053,-4.674744898,-4.329809725,-3.176470588,-2.337053571,-0.88030303,-2.334834835,0.150914634,-5.3,4.476793249,-5.39516129,-6.170854271,0.565320665,-0.07712766,-4.477631579,6.923753666,6.816176471,-1.295031056,-4.531835206,-7.06625,-0.374179431,-5.696015424,-2.713734568,0.127862595,-2.490712074,2.148554913,1.799828179,-0.776461295,-6.63594041,1.702083333,5.25216763,-0.437990581,-2.296992481,-3.600511073,-0.291896869,4.346889952,-2.620517928,-0.365831843,-1.079694323,-3.265270506,0.75660793,2.300862069,-2.306657224,-1.06345733,-2.448648649,-5.984526112,0.411468813,-3.609942639,2.052401747,-4.425266904,-5.898876404,-0.871747212,-0.580052493,2.33853211,4.638157895,-1.965635739,4.128878282,-1.143776824,-4.665137615,-2.694936709,-0.579922027,-2.460595447,-1.404867257,-3.921617162,-0.595870206,-2.227685325,-7.684584178,-1.088403042,-2.184434968,-4.751958225,-1.353996737,-3.103472222,0.855750487,-3.652737752,-0.644214162,1.282857143,-0.311232449,-4.44143167,1.242547425,-1.587598425,-1.608333333,-2.078947368,-3.440619621,0.324162679,4.757718121,4.865241636,-2.010660981,4.15797546,2.219769674,-8.052833078,3.198308271,-0.24471831,-0.262195122,3.760273973,-2.243859649,-1.479831933,-0.06763285,-0.234113712,0.969107551,4.557446809
-3.696192053,-3.674744898,-1.329809725,-3.176470588,-2.337053571,-1.88030303,-3.334834835,-1.349085366,-4.3,3.476793249,-5.39516129,-5.670854271,-2.434679335,-0.07712766,-5.977631579,5.923753666,6.816176471,0.704968944,-3.031835206,-5.56625,0.125820569,-3.696015424,-3.713734568,0.127862595,-2.490712074,1.648554913,1.799828179,-0.776461295,-6.63594041,1.202083333,5.25216763,-0.437990581,-0.296992481,-2.100511073,-0.291896869,4.346889952,-2.620517928,-1.365831843,-1.079694323,-3.265270506,0.75660793,2.300862069,-2.306657224,-1.06345733,-1.448648649,-4.984526112,1.411468813,-3.609942639,2.052401747,-3.925266904,-5.898876404,-0.871747212,-0.080052493,3.33853211,4.638157895,-1.965635739,2.628878282,-0.143776824,-5.665137615,-2.194936709,-0.579922027,-0.960595447,-2.904867257,-5.421617162,-1.595870206,-2.227685325,-7.684584178,-3.088403042,-2.184434968,-4.751958225,-2.353996737,-3.103472222,0.855750487,-3.652737752,-0.644214162,-0.217142857,-3.311232449,-2.44143167,1.242547425,-3.087598425,-3.108333333,-1.078947368,-1.440619621,-0.175837321,4.757718121,4.365241636,-2.010660981,2.65797546,3.719769674,-8.052833078,3.198308271,-0.24471831,-0.262195122,1.760273973,-1.243859649,-2.479831933,-0.06763285,-1.734113712,0.469107551,3.557446809
-5.196192053,-2.674744898,-4.329809725,-3.176470588,-1.337053571,-0.88030303,-3.334834835,-1.349085366,-5.3,4.976793249,-6.39516129,-5.670854271,1.565320665,-1.07712766,-4.477631579,5.923753666,5.816176471,0.704968944,-7.531835206,-4.56625,0.125820569,-3.696015424,-5.713734568,-1.872137405,-2.490712074,-0.851445087,4.299828179,-0.776461295,-7.63594041,-0.297916667,5.25216763,-0.437990581,-2.296992481,-2.100511073,-0.291896869,4.346889952,-1.120517928,-0.365831843,-1.079694323,-3.265270506,-4.74339207,-0.199137931,-2.306657224,-0.06345733,-1.448648649,-3.984526112,1.411468813,-3.609942639,0.552401747,-4.425266904,-1.898876404,-0.871747212,-0.580052493,3.33853211,4.638157895,-1.965635739,1.128878282,0.356223176,-5.665137615,-2.694936709,-0.579922027,-0.960595447,-2.904867257,-6.421617162,-1.595870206,-3.727685325,-6.684584178,-1.088403042,-2.184434968,-2.751958225,-2.853996737,-3.103472222,0.855750487,-3.652737752,-0.644214162,-1.717142857,-4.311232449,-0.44143167,-1.257452575,-1.587598425,-1.608333333,-1.078947368,-1.440619621,1.324162679,5.757718121,4.365241636,-3.510660981,-1.34202454,0.719769674,-8.052833078,2.198308271,0.75528169,-1.762195122,-0.239726027,0.756140351,-1.479831933,1.93236715,0.765886288,-0.530892449,2.557446809
-6.196192053,-3.674744898,-1.329809725,-2.176470588,-2.337053571,-1.88030303,-4.834834835,2.650914634,-6.3,4.476793249,-7.39516129,1.329145729,1.565320665,-2.07712766,-4.477631579,3.923753666,4.816176471,2.704968944,-4.531835206,-4.56625,0.125820569,-3.696015424,-3.713734568,-1.872137405,-2.490712074,3.648554913,2.799828179,-0.776461295,-7.63594041,-0.297916667,1.25216763,1.062009419,-0.296992481,-2.100511073,-2.291896869,3.346889952,-2.620517928,-0.365831843,-1.079694323,-3.265270506,-0.24339207,0.800862069,-2.306657224,-1.06345733,-1.448648649,-4.984526112,4.411468813,-3.609942639,0.552401747,-3.925266904,-1.898876404,-0.871747212,-0.580052493,3.33853211,0.138157895,-0.465635739,1.128878282,0.356223176,-1.665137615,-2.194936709,-0.579922027,-0.960595447,-1.904867257,-6.421617162,0.404129794,-3.727685325,-6.684584178,-0.088403042,-7.184434968,-3.751958225,-2.353996737,-3.103472222,2.855750487,-3.652737752,-0.644214162,-1.717142857,-3.311232449,-1.44143167,-1.757452575,-1.587598425,-1.608333333,0.421052632,-3.440619621,0.324162679,5.757718121,4.865241636,-2.010660981,0.15797546,-1.780230326,-8.052833078,0.698308271,1.75528169,-0.262195122,-3.239726027,-1.243859649,-2.479831933,1.93236715,-0.234113712,-0.530892449,1.557446809
-5.196192053,-4.674744898,-2.329809725,-4.676470588,-2.837053571,-0.88030303,-3.334834835,2.650914634,-6.3,3.476793249,-6.39516129,0.329145729,1.565320665,-2.07712766,-4.477631579,4.423753666,6.816176471,3.704968944,-3.031835206,-4.06625,-0.374179431,-3.696015424,-1.713734568,-1.872137405,-2.490712074,3.648554913,4.299828179,-0.776461295,-7.63594041,-1.297916667,1.25216763,2.062009419,-2.296992481,-2.100511073,-0.291896869,3.346889952,-3.620517928,-0.365831843,-1.079694323,-3.265270506,0.75660793,0.800862069,-2.306657224,-3.06345733,-1.448648649,-10.98452611,3.411468813,-1.609942639,0.552401747,-2.425266904,-1.898876404,-0.871747212,-0.580052493,3.33853211,0.138157895,-1.965635739,1.128878282,0.356223176,-0.665137615,-2.694936709,-0.579922027,-2.460595447,-4.404867257,-3.421617162,-0.595870206,-2.227685325,-6.684584178,-1.088403042,-7.184434968,-3.751958225,-2.853996737,-3.103472222,1.855750487,-3.652737752,-0.644214162,2.282857143,3.688767551,-1.44143167,-1.257452575,-4.587598425,-3.108333333,-3.578947368,-0.440619621,-0.175837321,5.757718121,4.365241636,-0.510660981,1.65797546,2.219769674,-8.052833078,2.198308271,0.75528169,-0.262195122,-0.239726027,-2.243859649,-1.479831933,2.93236715,0.765886288,0.469107551,1.557446809
-6.196192053,-5.674744898,-2.329809725,-0.176470588,-4.337053571,-1.88030303,-2.334834835,1.650914634,-4.3,0.976793249,-4.39516129,0.329145729,1.565320665,-3.07712766,-3.477631579,-2.576246334,5.816176471,2.704968944,-2.031835206,-4.56625,-0.374179431,-5.696015424,-2.713734568,0.127862595,-2.490712074,3.648554913,5.799828179,-0.776461295,-7.63594041,-0.297916667,1.25216763,-0.437990581,-2.296992481,-2.100511073,-0.291896869,3.346889952,-4.120517928,1.634168157,-1.079694323,-3.265270506,0.75660793,3.800862069,-2.306657224,-4.06345733,-5.448648649,-10.98452611,2.911468813,-3.609942639,2.052401747,-4.425266904,-1.898876404,-0.871747212,-0.580052493,6.33853211,-2.361842105,-0.465635739,2.628878282,0.356223176,0.334862385,-2.194936709,-0.579922027,-0.960595447,-5.904867257,-2.421617162,-0.595870206,-2.227685325,-5.684584178,-3.088403042,-6.184434968,-4.751958225,-2.853996737,-3.103472222,-2.144249513,-3.652737752,-0.644214162,1.282857143,2.688767551,-2.44143167,-3.257452575,-1.587598425,-1.608333333,-3.578947368,-0.440619621,-2.675837321,4.757718121,2.865241636,-2.010660981,1.65797546,0.719769674,-8.052833078,0.698308271,-0.24471831,-0.262195122,-2.239726027,-1.243859649,-2.479831933,-0.06763285,-0.234113712,-0.530892449,-1.442553191
-3.696192053,-5.674744898,-4.329809725,-0.676470588,-2.837053571,-0.88030303,-2.334834835,1.650914634,-4.3,0.476793249,-2.39516129,-0.670854271,-2.434679335,-3.07712766,-4.477631579,-2.576246334,7.816176471,1.704968944,-7.531835206,-5.56625,-0.374179431,-1.696015424,0.286265432,0.127862595,-2.490712074,3.648554913,5.799828179,-0.776461295,-7.63594041,-0.297916667,1.25216763,-0.437990581,-3.296992481,-2.100511073,-2.291896869,1.846889952,-4.120517928,1.134168157,-1.079694323,-3.265270506,-0.24339207,3.800862069,-2.306657224,-3.06345733,-5.448648649,-10.98452611,1.411468813,-3.609942639,2.052401747,-4.425266904,-2.898876404,-0.871747212,-0.580052493,6.33853211,2.638157895,-0.465635739,4.128878282,-0.143776824,-0.665137615,-2.694936709,-0.579922027,-0.960595447,-4.404867257,-3.421617162,-0.595870206,-2.227685325,-5.184584178,-3.088403042,-7.184434968,-4.751958225,-2.853996737,-3.103472222,-0.144249513,-3.652737752,-0.644214162,-0.217142857,1.188767551,-2.44143167,-3.257452575,-3.087598425,-1.608333333,-3.578947368,-0.440619621,-2.675837321,5.757718121,4.365241636,-2.510660981,1.65797546,0.719769674,-8.052833078,0.198308271,-2.24471831,-0.262195122,1.760273973,-5.243859649,-1.479831933,-0.06763285,0.765886288,-1.530892449,2.557446809
-5.196192053,0.825255102,-2.329809725,-2.176470588,-2.837053571,-1.88030303,-2.334834835,2.650914634,-4.3,2.976793249,-1.39516129,-0.670854271,2.565320665,-3.07712766,-6.477631579,-2.576246334,6.816176471,0.704968944,-7.531835206,-4.56625,2.625820569,-3.696015424,-3.713734568,0.127862595,-2.490712074,3.648554913,4.299828179,-0.776461295,-7.63594041,1.202083333,1.25216763,-0.437990581,-2.296992481,-2.100511073,-0.291896869,1.846889952,-9.620517928,1.634168157,-1.079694323,-3.265270506,-2.24339207,3.800862069,-2.306657224,1.43654267,-5.448648649,-10.98452611,0.411468813,-3.609942639,0.552401747,-4.425266904,-3.898876404,-0.871747212,-0.580052493,3.33853211,1.638157895,-0.465635739,2.628878282,0.356223176,-0.665137615,-2.194936709,-0.579922027,-0.960595447,-4.404867257,0.578382838,-0.595870206,-3.727685325,-2.684584178,-1.088403042,-6.184434968,-4.751958225,-2.853996737,-3.103472222,-2.144249513,-3.652737752,-0.644214162,-0.217142857,2.688767551,-1.44143167,-1.257452575,-1.587598425,-1.608333333,-5.078947368,-0.440619621,0.324162679,7.257718121,4.365241636,-3.510660981,1.65797546,-0.280230326,-8.052833078,-3.801691729,0.75528169,-0.262195122,0.760273973,-5.243859649,-2.479831933,-0.06763285,1.265886288,-0.530892449,1.557446809
-9.196192053,1.325255102,-1.329809725,-3.176470588,-2.837053571,-0.88030303,-1.334834835,1.650914634,-4.3,3.476793249,-1.39516129,0.829145729,2.565320665,-2.07712766,-6.477631579,-2.576246334,5.816176471,-1.295031056,-7.531835206,-4.06625,2.625820569,-6.696015424,-3.713734568,-1.872137405,-2.490712074,-0.851445087,2.799828179,0.223538705,-6.63594041,1.202083333,-2.74783237,3.562009419,-2.296992481,-0.600511073,-0.291896869,3.346889952,-2.620517928,-0.365831843,-1.079694323,-3.265270506,-0.24339207,3.800862069,-2.306657224,1.43654267,-1.448648649,-10.98452611,0.411468813,-3.609942639,-0.447598253,-4.425266904,-1.898876404,-0.871747212,-0.580052493,2.33853211,4.638157895,-1.965635739,1.128878282,0.356223176,-2.665137615,-0.694936709,-0.579922027,-2.460595447,-4.404867257,-0.921617162,-0.595870206,-2.227685325,-2.684584178,-1.088403042,-0.184434968,-4.751958225,-2.853996737,-3.103472222,-0.144249513,-3.652737752,-0.644214162,-2.717142857,2.688767551,-5.44143167,-1.757452575,-3.087598425,-1.608333333,-5.078947368,-0.440619621,0.324162679,7.757718121,2.865241636,-5.010660981,1.65797546,2.219769674,-8.052833078,-3.801691729,-1.24471831,-0.262195122,-0.239726027,3.756140351,-1.479831933,-0.06763285,2.265886288,0.469107551,1.557446809
-6.196192053,0.825255102,-1.329809725,-2.176470588,-2.337053571,1.11969697,-2.334834835,1.650914634,-4.3,3.476793249,-1.39516129,1.329145729,2.565320665,-1.07712766,-5.977631579,-2.576246334,4.816176471,-1.295031056,-2.031835206,-4.56625,-0.374179431,-1.696015424,-4.713734568,-1.872137405,-2.490712074,2.148554913,3.299828179,-2.776461295,-6.63594041,1.202083333,1.25216763,3.562009419,4.703007519,0.899488927,-2.291896869,3.346889952,-2.620517928,-0.365831843,-1.079694323,-3.265270506,0.75660793,3.800862069,-2.306657224,1.43654267,-1.448648649,-10.98452611,0.411468813,-2.109942639,-0.447598253,-3.925266904,-1.898876404,-0.871747212,-0.580052493,0.83853211,1.638157895,-0.465635739,1.128878282,0.356223176,0.334862385,-5.194936709,-0.579922027,-5.460595447,-1.404867257,0.578382838,-1.595870206,-2.227685325,-3.684584178,-0.088403042,-0.184434968,-4.751958225,-2.853996737,-3.103472222,-2.144249513,-3.652737752,-0.644214162,-1.717142857,2.688767551,-0.44143167,-1.257452575,-1.587598425,-1.108333333,-2.578947368,-1.440619621,0.324162679,7.257718121,4.365241636,-0.510660981,1.65797546,-0.280230326,-8.052833078,-3.801691729,-0.24471831,-0.262195122,-0.239726027,1.756140351,-2.479831933,-0.06763285,1.265886288,-0.530892449,-1.442553191
-6.196192053,1.325255102,-2.329809725,-2.176470588,-1.337053571,-0.88030303,-3.334834835,1.150914634,-5.3,3.476793249,-4.39516129,1.329145729,2.565320665,-0.07712766,-6.477631579,-2.576246334,5.816176471,-3.295031056,-1.531835206,-4.56625,-0.374179431,-3.696015424,-3.713734568,-1.872137405,-2.490712074,2.148554913,3.299828179,-0.776461295,-6.63594041,-1.297916667,-1.74783237,3.562009419,1.703007519,-3.600511073,-2.291896869,-6.653110048,-2.620517928,-0.365831843,-1.079694323,-3.265270506,0.75660793,0.800862069,-2.306657224,1.93654267,-1.448648649,-10.98452611,-1.588531187,-5.109942639,-2.447598253,-4.425266904,-2.898876404,-0.871747212,1.419947507,2.33853211,0.138157895,-0.465635739,5.628878282,-0.143776824,1.334862385,-3.694936709,-0.579922027,-2.460595447,-2.904867257,0.578382838,-0.595870206,-2.227685325,-3.684584178,-1.088403042,-1.184434968,-0.751958225,-4.353996737,-3.103472222,-0.144249513,-3.652737752,-0.644214162,2.282857143,1.188767551,-0.44143167,-0.257452575,-1.587598425,-0.108333333,-1.078947368,-3.440619621,0.324162679,5.757718121,4.365241636,-2.010660981,2.65797546,0.719769674,-8.052833078,-3.801691729,0.75528169,-0.262195122,-2.239726027,0.756140351,-1.479831933,-0.06763285,0.765886288,-1.530892449,-1.442553191
-6.196192053,2.325255102,-2.329809725,-0.676470588,0.162946429,-2.88030303,-3.834834835,1.150914634,-5.3,-1.523206751,-4.39516129,-1.670854271,-2.434679335,-0.07712766,-5.977631579,-2.576246334,0.816176471,1.704968944,-2.031835206,-4.06625,0.125820569,-6.696015424,-5.713734568,-0.372137405,-2.490712074,2.148554913,4.299828179,-0.776461295,-6.63594041,-1.797916667,-0.24783237,3.562009419,3.703007519,-2.100511073,-2.291896869,-8.153110048,-2.620517928,-0.365831843,-1.079694323,-3.265270506,-0.24339207,0.800862069,-2.306657224,-0.06345733,-5.448648649,-10.98452611,2.911468813,-2.109942639,0.552401747,-4.425266904,-1.898876404,-0.871747212,1.419947507,2.33853211,0.138157895,-0.465635739,5.128878282,0.356223176,0.334862385,-2.694936709,-0.579922027,-0.460595447,-1.404867257,-0.921617162,0.404129794,-2.227685325,-3.684584178,-1.088403042,-2.184434968,-3.751958225,-5.353996737,-3.103472222,4.855750487,-3.652737752,-0.644214162,1.282857143,-0.311232449,-0.44143167,-3.257452575,-3.087598425,-1.108333333,0.921052632,-1.440619621,0.324162679,4.757718121,2.865241636,-3.510660981,4.15797546,-0.280230326,-8.052833078,-3.801691729,0.75528169,0.737804878,1.760273973,0.756140351,-1.479831933,-0.06763285,-0.234113712,-1.530892449,-1.442553191
-6.196192053,1.325255102,-2.329809725,-2.176470588,-2.837053571,-1.88030303,-3.334834835,-2.849085366,-4.3,-2.523206751,-4.39516129,-1.670854271,0.565320665,-0.07712766,-1.977631579,-2.576246334,0.816176471,0.704968944,-1.531835206,-4.56625,0.125820569,-1.696015424,0.286265432,-0.372137405,-2.490712074,3.648554913,1.799828179,-0.776461295,-6.63594041,-3.297916667,-1.74783237,3.562009419,0.703007519,-2.100511073,-0.291896869,-5.153110048,-2.620517928,-0.365831843,-1.079694323,-3.265270506,0.75660793,-0.699137931,-2.306657224,-1.06345733,-5.448648649,-10.98452611,2.911468813,-3.609942639,2.052401747,-4.425266904,-2.898876404,-0.871747212,1.419947507,2.33853211,4.638157895,-1.965635739,2.628878282,0.356223176,0.334862385,-2.694936709,-0.579922027,-0.460595447,-1.404867257,-2.421617162,-4.595870206,-3.727685325,-2.684584178,-1.088403042,-3.184434968,-3.751958225,-4.353996737,-3.103472222,3.855750487,-3.652737752,-0.644214162,-0.217142857,1.188767551,-0.44143167,-1.757452575,-1.587598425,-4.108333333,0.421052632,-1.440619621,0.324162679,1.757718121,4.365241636,-2.010660981,2.65797546,-1.780230326,-8.052833078,-3.801691729,0.75528169,0.737804878,0.760273973,1.756140351,-2.479831933,-0.06763285,-1.734113712,-1.530892449,-1.442553191
-6.196192053,0.825255102,-6.329809725,-3.176470588,-4.337053571,-0.88030303,-3.334834835,0.150914634,-3.3,-3.523206751,-4.39516129,0.829145729,0.565320665,-4.07712766,-1.977631579,-2.576246334,0.816176471,0.704968944,-2.031835206,-5.56625,0.125820569,-3.696015424,-0.713734568,-0.372137405,-2.490712074,4.648554913,2.799828179,-0.776461295,-6.63594041,-4.297916667,-2.74783237,2.062009419,1.703007519,-2.100511073,-0.291896869,-6.653110048,-2.620517928,-0.365831843,-1.079694323,-3.265270506,-0.24339207,0.800862069,-2.306657224,-1.06345733,0.551351351,-7.984526112,1.411468813,-3.609942639,0.552401747,-4.425266904,-3.898876404,-0.871747212,1.419947507,2.33853211,4.638157895,-0.465635739,2.628878282,-0.143776824,-1.665137615,-3.694936709,-0.579922027,-2.460595447,-1.404867257,0.578382838,0.404129794,-3.727685325,-2.684584178,-0.088403042,-2.184434968,-4.751958225,-2.853996737,-3.103472222,4.855750487,-3.652737752,-0.644214162,-0.217142857,-0.311232449,1.55856833,-1.257452575,-1.587598425,-3.108333333,0.421052632,-0.440619621,0.324162679,4.757718121,1.865241636,-2.010660981,2.65797546,-1.780230326,-8.052833078,-3.801691729,0.75528169,0.737804878,-0.239726027,-1.243859649,-1.479831933,1.93236715,0.765886288,-1.530892449,-1.442553191
-6.196192053,-0.674744898,-5.329809725,-4.676470588,-4.337053571,-1.88030303,-2.334834835,-1.349085366,-4.3,-3.523206751,-4.39516129,1.329145729,0.565320665,-3.07712766,-5.977631579,-2.576246334,5.816176471,1.704968944,-1.531835206,-4.56625,-0.374179431,-6.696015424,-1.713734568,-0.372137405,-2.490712074,3.648554913,-1.200171821,-0.776461295,-6.63594041,-1.297916667,-1.74783237,2.062009419,1.203007519,-2.100511073,-2.291896869,-8.153110048,-2.620517928,-0.365831843,-1.079694323,-3.265270506,1.75660793,-0.199137931,-2.306657224,1.93654267,1.551351351,-5.984526112,0.411468813,-4.609942639,-0.447598253,-4.425266904,0.101123596,-0.871747212,-0.580052493,5.33853211,4.638157895,-1.965635739,5.628878282,0.856223176,0.334862385,-3.694936709,-0.579922027,-0.460595447,-1.404867257,-0.921617162,-0.595870206,-2.227685325,-2.684584178,-1.088403042,-1.184434968,-4.751958225,-2.853996737,-3.103472222,3.855750487,-3.652737752,-0.644214162,1.282857143,1.188767551,1.55856833,-0.257452575,-3.087598425,-4.108333333,0.421052632,-0.440619621,-0.175837321,4.757718121,2.865241636,-2.010660981,1.15797546,-1.780230326,-8.052833078,-3.801691729,-0.24471831,-0.262195122,-2.239726027,0.756140351,-2.479831933,1.93236715,-1.734113712,-0.530892449,-1.442553191
-5.196192053,0.825255102,-4.329809725,-2.176470588,0.162946429,-0.88030303,-3.334834835,-1.349085366,-5.3,-1.523206751,-1.39516129,-2.670854271,0.565320665,-2.07712766,-6.477631579,-2.576246334,4.816176471,-1.295031056,-2.031835206,-1.56625,-0.374179431,-1.696015424,-1.713734568,-0.372137405,-2.490712074,2.148554913,0.299828179,-0.776461295,-6.63594041,-1.297916667,-2.74783237,1.062009419,1.703007519,-2.100511073,-0.291896869,-5.153110048,-2.620517928,-1.365831843,-1.079694323,-3.265270506,1.75660793,-0.199137931,-2.306657224,2.93654267,0.051351351,-4.984526112,0.411468813,-3.609942639,-0.447598253,-4.425266904,-1.898876404,-0.871747212,-0.580052493,2.33853211,4.638157895,-0.465635739,5.128878282,2.356223176,2.334862385,-5.194936709,-0.579922027,-0.460595447,-2.904867257,0.578382838,-1.595870206,-2.227685325,-2.684584178,-1.088403042,-1.184434968,-4.751958225,-8.353996737,-3.103472222,0.355750487,-3.652737752,-0.644214162,-0.217142857,-0.311232449,-1.44143167,1.242547425,-4.587598425,-1.108333333,0.921052632,-1.440619621,0.324162679,4.757718121,4.865241636,-2.010660981,0.15797546,-1.780230326,-8.052833078,-3.801691729,-1.24471831,0.737804878,1.760273973,-2.243859649,-1.479831933,2.93236715,-0.234113712,0.469107551,-1.442553191
-5.196192053,-1.174744898,-5.329809725,-2.176470588,-1.337053571,-1.88030303,-4.834834835,-1.849085366,-5.3,-2.523206751,-1.39516129,-0.670854271,-2.434679335,-1.07712766,-7.477631579,-2.576246334,7.816176471,-1.295031056,-3.031835206,-0.06625,-0.374179431,-1.696015424,-1.713734568,-2.872137405,-2.490712074,0.648554913,-1.200171821,-0.776461295,-5.63594041,1.202083333,-1.74783237,1.062009419,0.703007519,-2.100511073,-0.291896869,-6.653110048,-1.120517928,-1.365831843,-1.079694323,-3.265270506,1.75660793,-0.699137931,-2.306657224,3.93654267,-1.448648649,-3.984526112,1.411468813,-2.109942639,-2.447598253,-3.925266904,-1.898876404,-0.871747212,-0.580052493,0.83853211,4.638157895,-0.465635739,2.628878282,2.356223176,0.334862385,-2.694936709,-0.579922027,-0.460595447,-1.404867257,-0.921617162,0.404129794,-2.227685325,-3.684584178,-1.088403042,-1.184434968,-4.751958225,-7.353996737,-3.103472222,0.355750487,-3.652737752,-0.644214162,-0.217142857,-0.311232449,-2.44143167,1.742547425,-3.087598425,-4.108333333,1.921052632,-1.440619621,-0.175837321,4.757718121,2.865241636,-3.510660981,-2.84202454,-1.780230326,-8.052833078,-3.801691729,-1.24471831,-0.262195122,0.760273973,-2.243859649,-2.479831933,-0.06763285,2.265886288,-0.530892449,-1.442553191
-5.196192053,-3.674744898,-4.329809725,-0.676470588,1.162946429,-0.88030303,-5.334834835,-1.849085366,-6.3,-3.523206751,-2.39516129,-1.670854271,1.565320665,-0.07712766,-6.477631579,-2.576246334,6.816176471,-1.295031056,-4.531835206,-0.56625,2.625820569,-2.696015424,-2.713734568,-1.872137405,-2.490712074,4.648554913,0.299828179,-0.776461295,-6.63594041,1.202083333,-0.24783237,2.062009419,0.703007519,-2.100511073,0.708103131,-8.153110048,-2.620517928,-1.365831843,-2.579694323,-3.265270506,0.75660793,-0.199137931,-2.306657224,3.93654267,-2.448648649,-4.984526112,0.411468813,-1.609942639,0.552401747,-4.425266904,-1.898876404,-0.871747212,-0.580052493,0.33853211,0.138157895,-1.965635739,2.628878282,2.356223176,0.334862385,-0.694936709,-0.579922027,-0.460595447,-0.404867257,0.578382838,0.404129794,-3.727685325,-3.684584178,0.911596958,-0.184434968,-2.751958225,-5.353996737,-3.103472222,-0.644249513,-3.652737752,-0.644214162,-0.217142857,1.188767551,-5.44143167,-4.257452575,-4.587598425,-4.108333333,-2.078947368,0.559380379,-2.675837321,5.757718121,-5.134758364,-2.010660981,-1.84202454,5.219769674,-8.052833078,-3.801691729,-2.24471831,0.737804878,-0.739726027,-3.243859649,-1.479831933,-0.06763285,2.265886288,-1.030892449,-1.442553191
-3.696192053,3.325255102,-3.329809725,-0.176470588,1.662946429,-1.88030303,-4.834834835,-4.349085366,-4.3,-3.523206751,-2.39516129,-2.670854271,1.565320665,-4.07712766,-7.477631579,-2.576246334,5.816176471,-2.295031056,-3.031835206,-1.56625,2.625820569,-2.696015424,-0.713734568,-0.372137405,-2.490712074,4.648554913,2.799828179,-0.776461295,-6.63594041,1.202083333,-1.74783237,1.062009419,0.703007519,-0.600511073,0.708103131,-5.153110048,-3.620517928,-1.365831843,-2.579694323,-3.265270506,-0.24339207,-0.199137931,-2.306657224,3.93654267,-2.448648649,-5.984526112,1.411468813,-2.109942639,0.552401747,-4.425266904,-2.898876404,-0.871747212,-0.580052493,0.33853211,0.138157895,-2.965635739,2.628878282,-0.143776824,1.334862385,0.305063291,-0.579922027,-2.460595447,-0.404867257,-0.921617162,0.404129794,-3.727685325,-3.684584178,-1.088403042,0.815565032,-0.751958225,-2.853996737,-3.103472222,-2.144249513,-3.652737752,-0.644214162,-0.217142857,-0.311232449,-5.44143167,-0.257452575,-3.087598425,-1.108333333,-2.078947368,-0.440619621,-2.675837321,1.757718121,-2.134758364,-0.510660981,-1.34202454,5.219769674,-8.052833078,-3.801691729,-1.24471831,-0.262195122,-0.739726027,-2.243859649,-2.479831933,-0.06763285,4.765886288,2.469107551,-1.442553191
